A,TOTAL,F,MED_E,PPS,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	7496 	7286 	7307 	7220 	7405 	8094 	8739 	9228 	9701 	10582 	10911 	11116 	11889 	13106 b	: 
A,TOTAL,F,MED_E,PPS,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	5513 	6006 	6437 	6514 	6759 	6634 	7013 	7458 	7185 	7454 	7863 	8187 	8152 	8442 	9176 	9511 	9730 	9985 	10608 	: 
A,TOTAL,F,MED_E,PPS,IE	8660 	9327 	9544 	10787 	10957 	11610 	13021 	13328 b	13819 	14688 	15391 	17143 	17691 	17307 	16444 	16081 	16297 	16483 	16323 	17310 	17945 	17877 	19008 	19640 b	19597 b	20296 	20574 	21044 	: 
A,TOTAL,F,MED_E,PPS,IS	: 	: 	: 	: 	: 	: 	: 	: 	15857 	16912 	18302 	19562 	21483 	21052 	18006 	17782 	17700 	19150 	19841 	20613 	22097 	22045 	23481 	23439 	22254 	: 	: 	: 	: 
A,TOTAL,F,MED_E,PPS,IT	8808 	9061 	9349 	9754 	10467 	11384 	11582 	: 	12788 b	13201 	13558 	14054 	14793 	14721 	14700 	15265 	15086 	14903 	14876 	15043 	15875 	16222 	16385 	16764 	17242 	16900 	17830 	19156 	20269 
A,TOTAL,F,MED_E,PPS,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	3762 	4440 	5527 	6595 	6893 	5803 	5887 	6462 	6972 	7407 	8055 	9118 	9525 	10324 	11010 	12147 	13303 	13494 	13734 	: 
A,TOTAL,F,MED_E,PPS,LU	18196 	18780 	20055 	20349 	20766 	22370 	23753 	24785 b	25837 	27401 	26394 	26523 	26649 	26784 	26358 	26128 	26094 	27558 	27827 	29171 	27620 b	29283 	26925 	28657 	28764 b	32132 b	32440 b	33996 	36842 
A,TOTAL,F,MED_E,PPS,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	3788 	4240 	5354 	6867 	6832 	5784 	5818 	5894 	6240 	7058 	7747 	8958 	9035 	9560 	10631 	10985 	11325 	12407 	12729 	14238 
A,TOTAL,F,MED_E,PPS,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5246 	5282 	5578 	6058 	6407 	6785 	6726 	6811 	6265 	7275 	: 	: 
A,TOTAL,F,MED_E,PPS,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3936 	3986 	4092 	4530 	4923 	5289 	5493 	5620 	5971 	: 	: 	: 	: 
A,TOTAL,F,MED_E,PPS,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	11506 	11839 	12203 	12876 	13243 	13123 	13587 	14192 	14866 	15398 	16483 	17169 	17563 	17689 	18233 	18612 	18957 	20363 	20420 	: 
A,TOTAL,F,MED_E,PPS,NL	10561 	10955 	11756 	12480 	13129 	13512 	13574 	: 	: 	15733 b	16113 	17089 	18721 	18863 	18502 	18425 	18562 	18838 	18528 	19098 	20758 b	20773 	21013 	21451 	21651 	24066 	24844 	24597 	26553 
A,TOTAL,F,MED_E,PPS,NO	: 	: 	: 	: 	: 	: 	: 	17781 	18219 	18506 	19885 	20266 	22512 	23613 	22892 	24037 	25356 	26332 	27310 	27694 	27008 	25660 	25855 	26319 	27295 	25747 b	26395 	28785 b	: 
A,TOTAL,F,MED_E,PPS,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	4744 	5070 	5552 	6664 	7237 	7470 	8200 	8551 	9100 	9466 	9896 	10724 	10977 	11314 	12140 	13046 	13662 	14703 	16378 	: 
A,TOTAL,F,MED_E,PPS,PT	6094 	6275 	6532 	6787 	7281 	7654 	8214 	: 	7874 b	8118 	8483 	8806 	9338 	9221 	9612 	9444 	9678 	9726 	9978 	10102 	10634 	10693 	10636 	11467 	12232 	12292 	12293 	13283 	: 
A,TOTAL,F,MED_E,PPS,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2743 	2994 	3399 	3481 	3573 	3673 	3807 	3938 	4242 	4645 	5178 	6172 	7171 	7558 	8480 	9911 	10893 	: 
A,TOTAL,F,MED_E,PPS,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4769 	4622 	4714 	4965 	5048 	5163 	5996 	6482 	6897 	7480 	: 	: 
A,TOTAL,F,MED_E,PPS,SE	: 	: 	: 	: 	: 	: 	: 	: 	13688 	14061 	14825 	15595 	17004 b	17715 	17056 	17452 	18437 	19580 	19059 	19650 	20377 	19910 	20025 	19869 	19526 	20156 	20031 	21772 	23184 
A,TOTAL,F,MED_E,PPS,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	11398 	11927 	12662 	13538 	14084 	13147 	13706 	13999 	13990 	14150 	14877 	15003 	15000 	15517 	16334 	16603 	17290 	18464 	19932 	21235 
A,TOTAL,F,MED_E,PPS,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3896 	4534 	5454 	6572 	7640 	8214 	8875 	9561 	9420 	9590 	9955 	10391 	9500 	9699 	10297 	9977 	9379 	9771 	10644 	: 
A,TOTAL,F,MED_E,PPS,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3488 	3997 	4081 	4414 	4295 	4713 	5121 	5226 	5390 	5638 	6417 	6429 	6367 	6719 	6553 	6206 	6735 	6927 	: 
A,TOTAL,F,MED_E,PPS,UK	11108 	11225 	11984 	12512 	12413 	13377 	14430 	: 	: 	16344 b	17108 	18189 	18103 	16490 	15501 	15401 	16083 b	16343 	16518 	17360 	16943 	17626 b	17912 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MED_E,PPS,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3858 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2122 	2310 	2574 	2909 	2971 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,AT	15196 	15873 	15290 	14797 	15189 	15933 	15997 	17151 b	18236 	19462 	19345 	19865 	21136 b	22237 	22971 	23444 	23762 	23757 	25535 	25228 	25452 	27134 	27245 	28069 	29056 	29613 	30374 	34122 	: 
A,TOTAL,F,MEI_E,EUR,BE	14772 	15393 	15344 	15333 	16075 	16754 	17350 	16720 b	16571 	17814 	18355 	18789 	19473 	20495 	20918 	21259 	21457 	22758 	22947 	22992 	23504 	23754 	24684 	25751 b	27038 	27180 	29027 	30731 	32603 
A,TOTAL,F,MEI_E,EUR,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1554 	1690 	2604 	3212 	3448 	3383 	3218 	3468 	3824 	3951 	3756 b	4467 	4496 	5350 	5784 	6613 	6548 	7924 	9606 
A,TOTAL,F,MEI_E,EUR,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	31274 	30714 	32666 	33953 	37714 	43249 	45273 	43029 b	44053 	49327 	48643 	48172 	46064 	49076 	51371 	52455 	56298 	: 
A,TOTAL,F,MEI_E,EUR,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	14960 	16325 	18294 	18232 b	18559 	18620 	19224 	19872 	19082 	18278 	16756 	16785 	17066 	17434 	19173 	19091 	19319 	20462 	21996 	: 
A,TOTAL,F,MEI_E,EUR,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	4729 	5319 	6025 	6652 	8100 	7810 	8249 	8550 	8478 	8375 	8132 	8565 	9017 	9796 	10730 	11510 	11727 	13104 	14701 	16108 
A,TOTAL,F,MEI_E,EUR,DE	14668 	15659 	15901 	15548 	16032 	16739 	17081 	: 	: 	17767 b	16906 	19720 	20595 	20814 	21018 	21037 	21401 	21840 	21964 	22973 	23411 	24246 	25474 	25410 	29398 b	28589 	28086 	29699 	31296 
A,TOTAL,F,MEI_E,EUR,DK	: 	: 	: 	: 	: 	: 	: 	22119 	22369 	22873 	23666 	24728 	25536 	25787 	26556 	29046 b	29319 	29493 	30908 	31197 	31577 	32833 	33131 	34045 	33803 b	35049 	37030 	37420 	39146 
A,TOTAL,F,MEI_E,EUR,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19029 e	19283 e	19490 e	19386 e	19609 e	19647 e	19612 e	19881 e	20350 e	20854 e	21504 e	21929 	23237 b	23260 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EA18	: 	: 	: 	: 	: 	: 	: 	: 	: 	15847 	15890 	16981 	18636 	19140 	19339 	19290 	19515 	19556 	19612 	20006 	20474 	20977 	21624 	22044 	23352 b	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EA19	: 	: 	: 	: 	: 	: 	: 	: 	: 	15700 	15749 	16839 	18493 	19002 	19194 	19145 	19377 	19423 	19483 	19881 	20350 	20854 	21504 	21929 	23237 b	23260 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EA20	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19432 	19707 	20175 	20680 	21332 	21762 	23065 	23116 	23625 	25089 	: 
A,TOTAL,F,MEI_E,EUR,EE	: 	: 	: 	: 	: 	: 	: 	: 	3137 	3538 	4198 	5117 	6077 	7009 	6609 	6422 	6913 	7639 	8633 b	9304 	9841 	10489 	11528 	12537 	13457 	13844 	16534 	16577 	17833 
A,TOTAL,F,MEI_E,EUR,EL	6075 	6411 	6991 	7714 	7517 	7981 	8118 	9502 b	10033 	10963 	11515 	11976 	12601 	13316 	13798 	12410 	10496 	9103 	8808 	8596 	8574 	8713 	8931 	9294 	9944 	9845 	10718 	11362 	: 
A,TOTAL,F,MEI_E,EUR,ES	7373 	7549 	7944 	8164 	8785 	9539 	10374 	: 	11462 b	11762 	12394 	13004 	15915 b	16684 	16721 	16070 	15964 	15551 	15278 	15328 	15719 	16249 	16695 	17131 	17900 	17937 	18891 	20410 	21442 
A,TOTAL,F,MEI_E,EUR,EU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16536 e	16659 e	16722 e	16874 e	17335 e	17315 e	17741 e	18129 e	18459 e	18956 e	19556 e	19944 e	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EU15	11770 e	12133 e	12593 e	13201 e	13623 e	14390 e	15221 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EU27_2007	: 	: 	: 	: 	: 	: 	: 	: 	: 	14163 e	14353 e	15503 	16536 	16659 	16811 	16968 	17434 	17416 	17845 	18233 	18562 	19058 	19657 	20042 e	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	14058 e	13970 e	14297 e	15754 e	16328 e	16261 	16405 	16659 	16747 	16865 	17210 	17624 	18116 	18746 e	19191 e	20339 b	20495 	21126 	22530 	: 
A,TOTAL,F,MEI_E,EUR,EU28	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	16722 	16874 	17334 	17315 	17741 	18129 	18459 	18956 	19556 	19944 e	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,FI	: 	13603 	13562 	14005 	14320 	15116 	15747 	: 	18177 b	19118 	19839 	20321 	21481 	22642 	23033 	23689 	24756 	25468 	25658 	25867 	26036 	26388 	27020 	27684 	28289 	28116 	28959 	30031 	31213 
A,TOTAL,F,MEI_E,EUR,FR	14255 	14705 	15062 	15104 	15549 	15786 	16237 	: 	17263 b	17890 	18054 	18088 	22053 b	22750 	23053 	23472 	24113 	24336 	24190 	24630 	25059 	24985 	25324 	26084 	24964 b	25545 	25798 b	26876 	: 
A,TOTAL,F,MEI_E,EUR,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6520 	6106 	5831 	5745 	5726 	6053 	6315 	6736 	7192 	7874 	8373 	8750 	9447 	10662 b	: 
A,TOTAL,F,MEI_E,EUR,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	3877 	4560 	4328 	4762 	5144 	4587 	4983 	5163 	4954 	5063 	5094 	5297 	5480 	6054 	6458 	7158 	7216 	7652 	8158 	: 
A,TOTAL,F,MEI_E,EUR,IE	9657 	9745 	10854 	12497 	12783 	13525 	15230 	19186 b	20146 	21237 	22692 	25471 	26490 	25259 	23700 	22577 	22640 	23092 	23321 	24341 	25397 	26473 	28308 	28872 b	30383 b	31823 	33051 	34731 	: 
A,TOTAL,F,MEI_E,EUR,IS	: 	: 	: 	: 	: 	: 	: 	: 	23962 	25806 	31632 	33521 	36996 	26238 	20386 	20325 	21156 	22918 	24207 	27591 	31688 	37190 	43536 	40150 	38596 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,IT	8738 	8161 	9070 	9888 	10337 	10787 	11152 	: 	15455 b	16092 	16262 	16821 	17192 	17457 	17726 	17671 	17824 	17477 	17501 	17511 	17898 	18335 	18855 	19124 	20049 	19910 	20726 	22233 	23136 
A,TOTAL,F,MEI_E,EUR,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2497 	2996 	3817 	4720 	5596 	4862 	4395 	4978 	5480 	5846 	6498 	6865 	7334 	8089 	8973 	10055 	11386 	12095 	13184 	: 
A,TOTAL,F,MEI_E,EUR,LU	21688 	22846 	22613 	22672 	23664 	24936 	25799 	29092 b	30059 	31469 	32808 	33534 	34697 	35772 	35788 	35901 	36391 	37623 	38000 	39260 	37245 b	40480 	39619 	42225 	43352 b	47605 b	49324 b	53185 	56790 
A,TOTAL,F,MEI_E,EUR,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2479 	3101 	3916 	5599 	6285 	5407 	5042 	5343 	5588 	6157 	6755 	7354 	7612 	8439 	9470 	10202 	10719 	11537 	12606 	14431 
A,TOTAL,F,MEI_E,EUR,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3547 	3581 	3682 	3787 	4095 	4196 	4206 	4403 	4269 	4755 	: 	: 
A,TOTAL,F,MEI_E,EUR,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2163 	2248 	2287 	2428 	2538 	2680 	2835 	2950 	3250 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	9539 	9911 	10065 	10998 	11698 	11641 	11868 	12388 	13118 	14080 	14984 	15393 	16210 	16559 	17019 	19017 	19826 	21322 	22126 	: 
A,TOTAL,F,MEI_E,EUR,NL	12758 	13554 	13638 	13553 	14109 	14524 	15262 	: 	: 	18587 b	19035 	20327 	21940 	22471 	22425 	22274 	22551 	22771 	22960 	23609 	25016 b	25981 	26302 	26832 	28629 	30034 	31188 	31897 	34834 
A,TOTAL,F,MEI_E,EUR,NO	: 	: 	: 	: 	: 	: 	: 	29806 	28329 	28308 	32179 	30034 	33646 	35381 	34295 	38591 	42177 	44796 	46071 	43272 	41687 	40874 	41524 	41871 	42191 	38020 b	42817 	44080 b	: 
A,TOTAL,F,MEI_E,EUR,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	3034 	3694 	4122 	4882 	5913 	5063 	5765 	5829 	5932 	6132 	6363 	6602 	6760 	7253 	7912 	8741 	9029 	9789 	11014 	: 
A,TOTAL,F,MEI_E,EUR,PT	5245 	5592 	5989 	6180 	6567 	6923 	7636 	: 	8713 b	9314 	9507 	9858 	10172 	10311 	10423 	10257 	10101 	9822 	9683 	9791 	10385 	10710 	10904 	11657 	12584 	12962 	13075 	14214 	: 
A,TOTAL,F,MEI_E,EUR,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1922 	2291 	2495 	2348 	2372 	2333 	2302 	2409 	2627 	2708 	3011 	3761 	4344 	4770 	5409 	6070 	7009 	: 
A,TOTAL,F,MEI_E,EUR,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2903 	2842 	2854 	2859 	2892 	3024 	3623 	4233 	4656 	5046 	: 	: 
A,TOTAL,F,MEI_E,EUR,SE	: 	: 	: 	: 	: 	: 	: 	: 	18025 	18618 	18794 	19873 	21193 b	21646 	19656 	22509 	24934 	26531 	27509 	26724 	26941 	27808 	27259 	25718 	25941 	27263 	28399 	29221 	29097 
A,TOTAL,F,MEI_E,EUR,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	9377 	9948 	10541 	11523 	12537 	12494 	12717 	12846 	12534 	12668 	12966 	12937 	13332 	13918 	14985 	15606 	16395 	17471 	18984 	20739 
A,TOTAL,F,MEI_E,EUR,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	3060 	3766 	4270 	5068 	6167 	6635 	6855 	7416 	7153 	7335 	7185 	7281 	7424 	7790 	8406 	8904 	8695 	9066 	9282 	: 
A,TOTAL,F,MEI_E,EUR,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3242 	3662 	3942 	4127 	3748 	4545 	4353 	4644 	4666 	4615 	5140 	5367 	4854 	4091 	4296 	3765 	3991 	4208 	: 
A,TOTAL,F,MEI_E,EUR,UK	11601 	11687 	12136 	15205 	15489 	17336 	19857 	: 	: 	21910 b	22135 	24175 	22141 	19022 	20028 	20234 	22082 b	21279 	23805 	24460 	24159 	24638 b	25021 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,EUR,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2605 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,NAC,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	291494 	309863 	328427 	357798 	367755 	: 	: 	: 
A,TOTAL,F,MEI_E,NAC,AT	14952 	15206 	14928 	14866 	15293 	15933 	15997 	17151 b	18236 	19462 	19345 	19865 	21136 b	22237 	22971 	23444 	23762 	23757 	25535 	25228 	25452 	27134 	27245 	28069 	29056 	29613 	30374 	34122 	: 
A,TOTAL,F,MEI_E,NAC,BE	14522 	14711 	14948 	15407 	16187 	16754 	17350 	16720 b	16571 	17814 	18355 	18789 	19473 	20495 	20918 	21259 	21457 	22758 	22947 	22992 	23504 	23754 	24684 	25751 b	27038 	27180 	29027 	30731 	32603 
A,TOTAL,F,MEI_E,NAC,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3039 	3304 	5092 	6281 	6744 	6616 	6294 	6784 	7480 	7727 	7346 b	8737 	8794 	10464 	11312 	12934 	12807 	15497 	18788 
A,TOTAL,F,MEI_E,NAC,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	49192 	50454 	51854 	51269 	52056 	53309 	54567 	52973 b	53507 	52676 	53030 	53553 	53204 	54592 	54993 	56709 	56563 	: 
A,TOTAL,F,MEI_E,NAC,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	8704 	9417 	10533 	10623 b	18559 	18620 	19224 	19872 	19082 	18278 	16756 	16785 	17066 	17434 	19173 	19091 	19319 	20462 	21996 	: 
A,TOTAL,F,MEI_E,NAC,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	150800 	158401 	170767 	184709 	202075 	206465 	208573 	210232 	213224 	217584 	223913 	233645 	243757 	257900 	275190 	295474 	310248 	335983 	361152 	386666 
A,TOTAL,F,MEI_E,NAC,DE	14433 	15002 	15525 	15616 	16141 	16739 	17081 	: 	: 	17767 b	16906 	19720 	20595 	20814 	21018 	21037 	21401 	21840 	21964 	22973 	23411 	24246 	25474 	25410 	29398 b	28589 	28086 	29699 	31296 
A,TOTAL,F,MEI_E,NAC,DK	: 	: 	: 	: 	: 	: 	: 	164353 	166216 	170175 	176352 	184450 	190259 	192267 	197742 	216313 b	218448 	219537 	230511 	232570 	235520 	244451 	246451 	253744 	252376 b	261261 	275389 	278386 	291670 
A,TOTAL,F,MEI_E,NAC,EE	: 	: 	: 	: 	: 	: 	: 	: 	3137 	3538 	4198 	5117 	6077 	7009 	6609 	6422 	6913 	7639 	8633 b	9304 	9841 	10489 	11528 	12537 	13457 	13844 	16534 	16577 	17833 
A,TOTAL,F,MEI_E,NAC,EL	5197 	5769 	6345 	7088 	7384 	7724 	8118 	9502 b	10033 	10963 	11515 	11976 	12601 	13316 	13798 	12410 	10496 	9103 	8808 	8596 	8574 	8713 	8931 	9294 	9944 	9845 	10718 	11362 	: 
A,TOTAL,F,MEI_E,NAC,ES	7042 	7396 	7675 	8140 	8827 	9539 	10374 	: 	11462 b	11762 	12394 	13004 	15915 b	16684 	16721 	16070 	15964 	15551 	15278 	15328 	15719 	16249 	16695 	17131 	17900 	17937 	18891 	20410 	21442 
A,TOTAL,F,MEI_E,NAC,FI	: 	13061 	13294 	13851 	14408 	15116 	15747 	: 	18177 b	19118 	19839 	20321 	21481 	22642 	23033 	23689 	24756 	25468 	25658 	25867 	26036 	26388 	27020 	27684 	28289 	28116 	28959 	30031 	31213 
A,TOTAL,F,MEI_E,NAC,FR	14305 	14627 	14917 	15226 	15649 	15786 	16237 	: 	17263 b	17890 	18054 	18088 	22053 b	22750 	23053 	23472 	24113 	24336 	24190 	24630 	25059 	24985 	25324 	26084 	24964 b	25545 	25798 b	26876 	: 
A,TOTAL,F,MEI_E,NAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	47855 	44510 	43935 	43212 	43141 	45607 	47578 	50754 	54191 	59329 	63086 	65925 	71178 	10662 b	: 
A,TOTAL,F,MEI_E,NAC,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	975792 	1131125 	1143613 	1196984 	1293728 	1285862 	1372580 	1442486 	1433039 	1502946 	1572466 	1642084 	1706780 	1871738 	2059379 	2328394 	2534740 	2743459 	3192186 	: 
A,TOTAL,F,MEI_E,NAC,IE	9732 	10091 	10935 	11862 	12762 	13525 	15230 	19186 b	20146 	21237 	22692 	25471 	26490 	25259 	23700 	22577 	22640 	23092 	23321 	24341 	25397 	26473 	28308 	28872 b	30383 b	31823 	33051 	34731 	: 
A,TOTAL,F,MEI_E,NAC,IS	: 	: 	: 	: 	: 	: 	: 	: 	2076294 	2248733 	2474552 	2941783 	3241938 	3773825 	3520117 	3290398 	3414968 	3683637 	3930683 	4272720 	4635981 	4968156 	5247793 	5134783 	5298526 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,NAC,IT	8643 	8978 	9176 	9853 	10376 	10787 	11152 	: 	15455 b	16092 	16262 	16821 	17192 	17457 	17726 	17671 	17824 	17477 	17501 	17511 	17898 	18335 	18855 	19124 	20049 	19910 	20726 	22233 	23136 
A,TOTAL,F,MEI_E,NAC,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	8621 	10345 	13181 	16297 	19321 	16789 	15176 	17187 	18922 	20186 	6498 	6865 	7334 	8089 	8973 	10055 	11386 	12095 	13184 	: 
A,TOTAL,F,MEI_E,NAC,LU	21320 	21833 	22030 	22781 	23829 	24936 	25799 	29092 b	30059 	31469 	32808 	33534 	34697 	35772 	35788 	35901 	36391 	37623 	38000 	39260 	37245 b	40480 	39619 	42225 	43352 b	47605 b	49324 b	53185 	56790 
A,TOTAL,F,MEI_E,NAC,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	2479 	3101 	3916 	5599 	6285 	5407 	5042 	5343 	5588 	6157 	6755 	7354 	7612 	8439 	9470 	10202 	10719 	11537 	12606 	14431 
A,TOTAL,F,MEI_E,NAC,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3547 	3581 	3682 	3787 	4095 	4196 	4206 	4403 	4269 	4755 	: 	: 
A,TOTAL,F,MEI_E,NAC,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	132975 	138312 	140844 	149651 	156348 	165083 	174591 	181432 	199889 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,NAC,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	4083 	4261 	10065 	10998 	11698 	11641 	11868 	12388 	13118 	14080 	14984 	15393 	16210 	16559 	17019 	19017 	19826 	21322 	22126 	: 
A,TOTAL,F,MEI_E,NAC,NL	12495 	12909 	13242 	13596 	14212 	14524 	15262 	: 	: 	18587 b	19035 	20327 	21940 	22471 	22425 	22274 	22551 	22771 	22960 	23609 	25016 b	25981 	26302 	26832 	28629 	30034 	31188 	31897 	34834 
A,TOTAL,F,MEI_E,NAC,NO	: 	: 	: 	: 	: 	: 	: 	223800 	226727 	236931 	257727 	241693 	269725 	290966 	299323 	308897 	328703 	334856 	359666 	361513 	373085 	379743 	387295 	401856 	415630 	407678 b	435161 	445326 b	: 
A,TOTAL,F,MEI_E,NAC,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	13736 	14861 	16059 	18472 	20765 	21909 	23028 	24020 	24824 	25739 	26627 	27622 	29494 	30878 	33715 	37565 	40115 	44690 	51611 	: 
A,TOTAL,F,MEI_E,NAC,PT	5152 	5470 	5848 	6122 	6607 	6923 	7636 	: 	8713 b	9314 	9507 	9858 	10172 	10311 	10423 	10257 	10101 	9822 	9683 	9791 	10385 	10710 	10904 	11657 	12584 	12962 	13075 	14214 	: 
A,TOTAL,F,MEI_E,NAC,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	6775 	7642 	9190 	9954 	9991 	9892 	10267 	10646 	11673 	12039 	13522 	17183 	20219 	22635 	26171 	29875 	34564 	: 
A,TOTAL,F,MEI_E,NAC,RS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	328402 	321577 	334775 	345117 	356055 	366868 	428551 	498904 	547422 	593225 	: 	: 
A,TOTAL,F,MEI_E,NAC,SE	: 	: 	: 	: 	: 	: 	: 	: 	164460 	169874 	174452 	183909 	196036 b	208133 	208727 	214675 	225150 	230929 	237993 	243145 	251997 	263314 	262644 	263819 	274687 	285848 	288153 	310604 	333995 
A,TOTAL,F,MEI_E,NAC,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	2241922 	2383171 	10541 	11523 	12537 	12494 	12717 	12846 	12534 	12668 	12966 	12937 	13332 	13918 	14985 	15606 	16395 	17471 	18984 	20739 
A,TOTAL,F,MEI_E,NAC,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	122447 	145378 	158982 	171185 	6167 	6635 	6855 	7416 	7153 	7335 	7185 	7281 	7424 	7790 	8406 	8904 	8695 	9066 	9282 	: 
A,TOTAL,F,MEI_E,NAC,TR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5438 	6625 	7042 	7869 	8108 	9075 	10175 	10744 	11821 	13413 	15552 	17944 	20003 	23349 	27312 	30322 	41952 	73248 	: 
A,TOTAL,F,MEI_E,NAC,UK	9001 	9686 	9877 	10526 	10477 	11420 	12102 	: 	: 	14982 b	15090 	16544 	17630 	16947 	17181 	17561 	17905 b	18072 	19189 	19718 	19798 	21599 b	22137 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,NAC,XK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2605 	: 	: 	: 	: 	: 	: 
A,TOTAL,F,MEI_E,PPS,AL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4328 	4630 	4906 	5055 	4918 	: 	: 	: 
